year,na_sales,eu_sales,global_sales,jp_sales,other_sales,rank,genre,name,platform,publisher
2015,0.23000000417232513,0.33000001311302185,0.6700000166893005,0,0.10999999940395355,3037,Adventure,Minecraft: Story Mode,PS4,Mojang
2008,0.18000000715255737,0.4099999964237213,0.6700000166893005,0,0.07999999821186066,3038,Puzzle,TV Show King Party,Wii,Ubisoft
2010,0.4000000059604645,0.20999999344348907,0.6700000166893005,0.009999999776482582,0.05000000074505806,3039,Simulation,Crafting Mama,DS,505 Games
2008,0.30000001192092896,0.28999999165534973,0.6700000166893005,0.009999999776482582,0.07000000029802322,3040,Action,007: Quantum of Solace,Wii,Activision
2010,0.5600000023841858,0.05999999865889549,0.6700000166893005,0,0.05000000074505806,3041,Misc,Rock Band 3,Wii,MTV Games
2008,0.009999999776482582,0.6399999856948853,0.6700000166893005,0,0.019999999552965164,3042,Strategy,Command & Conquer: Red Alert 3,PC,Electronic Arts
2003,0.33000001311302185,0.25,0.6700000166893005,0,0.09000000357627869,3043,Platform,The Fairly Odd Parents: Breakin Da Rules,PS2,THQ
2006,0.33000001311302185,0.20000000298023224,0.6700000166893005,0,0.14000000059604645,3044,Fighting,WWE SmackDown vs. RAW 2007,PSP,THQ
2010,0,0.5799999833106995,0.6700000166893005,0,0.09000000357627869,3045,Misc,Peppa Pig: Fun and Games,DS,Ubisoft
1981,0.6299999952316284,0.029999999329447746,0.6700000166893005,0,0.009999999776482582,3046,Action,Adventures of Tron,2600,Mattel Interactive
2007,0.33000001311302185,0.05000000074505806,0.6700000166893005,0.25,0.03999999910593033,3047,Adventure,Phoenix Wright: Ace Attorney - Trials and Tribulations,DS,Capcom
2012,0.5099999904632568,0.10999999940395355,0.6700000166893005,0,0.05000000074505806,3048,Sports,NHL 13,X360,Electronic Arts
2014,0.25,0.25999999046325684,0.6700000166893005,0.05000000074505806,0.10999999940395355,3049,Shooter,Borderlands: The Pre-Sequel,PS3,Take-Two Interactive
2010,0.009999999776482582,0.5299999713897705,0.6700000166893005,0,0.11999999731779099,3050,Simulation,The Sims 3: High-End Loft Stuff,PC,Electronic Arts
,0.47999998927116394,0.18000000715255737,0.6700000166893005,0,0.009999999776482582,3051,Action,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",GBA,Disney Interactive Studios
2006,0,0,0.6600000262260437,0.6600000262260437,0,3052,Misc,Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Koushiki Soft: 200 Mannin no KanKen: Tokoton Kanji Nou,DS,IE Institute
1999,0.3700000047683716,0.25,0.6600000262260437,0,0.03999999910593033,3053,Simulation,Pro Pinball: Big Race USA,PS,Take-Two Interactive
2004,0.49000000953674316,0.15000000596046448,0.6600000262260437,0,0.019999999552965164,3054,Sports,NFL Street,XB,Electronic Arts
2008,0.3100000023841858,0.23999999463558197,0.6600000262260437,0.009999999776482582,0.10000000149011612,3055,Sports,Shaun White Snowboarding,PS3,Ubisoft
2014,0.3499999940395355,0.23000000417232513,0.6600000262260437,0.029999999329447746,0.05999999865889549,3056,Action,The LEGO Movie Videogame,WiiU,Warner Bros. Interactive Entertainment
2007,0.550000011920929,0.019999999552965164,0.6600000262260437,0,0.09000000357627869,3057,Sports,Tony Hawk's Proving Ground,PS2,Activision
2003,0.3199999928474426,0.25,0.6600000262260437,0,0.07999999821186066,3058,Sports,MLB 2004,PS2,Sony Computer Entertainment
2007,0.25999999046325684,0.009999999776482582,0.6600000262260437,0.12999999523162842,0.25999999046325684,3059,Fighting,Naruto Shippuden: Ultimate Ninja 4,PS2,Atari
1998,0.3700000047683716,0.25,0.6600000262260437,0,0.03999999910593033,3060,Sports,Tiger Woods PGA Tour 2000,PS,Electronic Arts
2001,0.3700000047683716,0.25,0.6600000262260437,0,0.03999999910593033,3061,Role-Playing,Darkstone,PS,Electronic Arts
2002,0.3199999928474426,0.25,0.6600000262260437,0,0.07999999821186066,3062,Sports,NCAA March Madness 2003,PS2,Electronic Arts
2003,0.47999998927116394,0.1599999964237213,0.6600000262260437,0,0.019999999552965164,3063,Action,Finding Nemo,XB,THQ
2006,0.550000011920929,0.019999999552965164,0.6600000262260437,0,0.09000000357627869,3064,Strategy,Thrillville,PS2,Atari
2009,0.5099999904632568,0.10000000149011612,0.6600000262260437,0,0.05999999865889549,3065,Sports,NHL 10,X360,Electronic Arts
2000,0,0,0.6600000262260437,0.6600000262260437,0,3066,Sports,Jikkyou World Soccer 2000 Final Edition,PS2,Konami Digital Entertainment
2005,0.5199999809265137,0.12999999523162842,0.6600000262260437,0,0.019999999552965164,3067,Platform,Madagascar,GC,Activision
2012,0,0,0.6600000262260437,0.6600000262260437,0,3068,Puzzle,Puzzler Brain Games,Wii,Namco Bandai Games
2003,0,0,0.6600000262260437,0.6399999856948853,0.019999999552965164,3069,Role-Playing,Dragon Quest Monsters: Caravan Heart,GBA,Enix Corporation
2004,0.4699999988079071,0.18000000715255737,0.6600000262260437,0,0.009999999776482582,3070,Adventure,Strawberry Shortcake: Summertime Adventure,GBA,Majesco Entertainment
2013,0.14000000059604645,0.3799999952316284,0.6600000262260437,0,0.14000000059604645,3071,Platform,Rayman Legends,PS3,Ubisoft
2013,0.3499999940395355,0.23999999463558197,0.6600000262260437,0,0.07000000029802322,3072,Misc,Rocksmith 2014,PC,Ubisoft
2004,0.3199999928474426,0.25,0.6600000262260437,0,0.07999999821186066,3073,Fighting,Street Fighter Anniversary Collection,PS2,Capcom
1998,0.3700000047683716,0.25,0.6600000262260437,0,0.03999999910593033,3074,Role-Playing,Legend of Legaia,PS,Sony Computer Entertainment
2010,0.019999999552965164,0.5199999809265137,0.6600000262260437,0,0.11999999731779099,3075,Strategy,Napoleon: Total War,PC,Sega
2010,0.05999999865889549,0.029999999329447746,0.6600000262260437,0.550000011920929,0.019999999552965164,3076,Action,Fist of the North Star: Ken's Rage,PS3,Ubisoft Annecy
2007,0.2800000011920929,0.019999999552965164,0.6600000262260437,0.33000001311302185,0.029999999329447746,3077,Platform,Wario: Master of Disguise,DS,Nintendo
2010,0.27000001072883606,0.25,0.6600000262260437,0,0.14000000059604645,3078,Action,Toy Story 3: The Video Game,PSP,Disney Interactive Studios
2003,0.4300000071525574,0.20000000298023224,0.6600000262260437,0,0.029999999329447746,3079,Simulation,The Sims: Bustin' Out,GC,Electronic Arts
2008,0.3400000035762787,0.2199999988079071,0.6600000262260437,0,0.10000000149011612,3080,Sports,Tiger Woods PGA Tour 09,PS3,Electronic Arts
1982,0.6200000047683716,0.03999999910593033,0.6600000262260437,0,0.009999999776482582,3081,Action,Keystone Kapers,2600,Activision
2013,0.15000000596046448,0.3499999940395355,0.6600000262260437,0,0.1599999964237213,3082,Action,LEGO Marvel Super Heroes,PSV,Warner Bros. Interactive Entertainment
2008,0.28999999165534973,0.14000000059604645,0.6600000262260437,0.1899999976158142,0.03999999910593033,3083,Strategy,New Play Control! Pikmin,Wii,Nintendo
2002,0.4699999988079071,0.17000000178813934,0.6600000262260437,0,0.009999999776482582,3084,Action,Shrek: Hassle at the Castle,GBA,TDK Mediactive
2004,0.17000000178813934,0.12999999523162842,0.6600000262260437,0.30000001192092896,0.05000000074505806,3085,Role-Playing,Suikoden IV,PS2,Konami Digital Entertainment
2010,0.029999999329447746,0,0.6600000262260437,0.6200000047683716,0,3086,Action,Gods Eater Burst,PSP,Namco Bandai Games
2004,0.4699999988079071,0.17000000178813934,0.6600000262260437,0,0.009999999776482582,3087,Platform,Disney's Kim Possible 2: Drakken's Demise,GBA,Disney Interactive Studios
1998,0.11999999731779099,0.07999999821186066,0.6600000262260437,0.4099999964237213,0.03999999910593033,3088,Misc,Um Jammer Lammy,PS,Sony Computer Entertainment
2005,0.49000000953674316,0.14000000059604645,0.6600000262260437,0,0.019999999552965164,3089,Shooter,Brothers In Arms: Road to Hill 30,XB,Ubisoft
2009,0.5,0.07999999821186066,0.6600000262260437,0,0.07999999821186066,3090,Sports,Madden NFL 10,PSP,Electronic Arts
2007,0.23000000417232513,0.27000001072883606,0.6600000262260437,0,0.1599999964237213,3091,Action,"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",PSP,Activision
2007,0,0,0.6600000262260437,0.6600000262260437,0,3092,Misc,Taiko no Tatsujin DS: Touch de Dokodon!,DS,Namco Bandai Games
2015,0.09000000357627869,0.4399999976158142,0.6600000262260437,0.029999999329447746,0.09000000357627869,3093,Racing,F1 2015,PS4,Codemasters
2008,0.33000001311302185,0.25,0.6600000262260437,0,0.07000000029802322,3094,Misc,Scene It? Box Office Smash,X360,Microsoft Game Studios
1998,0.36000001430511475,0.25,0.6600000262260437,0,0.03999999910593033,3095,Sports,Animaniacs Ten Pin Alley,PS,ASC Games
2014,0.3799999952316284,0.2199999988079071,0.6499999761581421,0,0.05999999865889549,3096,Action,Disney Infinity 2.0: Marvel Super Heroes,WiiU,Disney Interactive Studios
2012,0.33000001311302185,0.2199999988079071,0.6499999761581421,0,0.10000000149011612,3097,Sports,NHL 13,PS3,Electronic Arts
2008,0.23999999463558197,0,0.6499999761581421,0,0.4099999964237213,3098,Action,Kung Fu Panda,PS2,Activision
2008,0.3199999928474426,0.2199999988079071,0.6499999761581421,0.009999999776482582,0.10000000149011612,3099,Strategy,Tom Clancy's EndWar,PS3,Ubisoft
2014,0.3499999940395355,0.25,0.6499999761581421,0,0.05000000074505806,3100,Action,The Evil Within,XOne,Bethesda Softworks
2008,0.3499999940395355,0.23000000417232513,0.6499999761581421,0,0.07000000029802322,3101,Sports,Tiger Woods PGA Tour 09,X360,Electronic Arts
2005,0.18000000715255737,0.14000000059604645,0.6499999761581421,0.28999999165534973,0.05000000074505806,3102,Role-Playing,Radiata Stories,PS2,Square Enix
2003,0.4099999964237213,0.10999999940395355,0.6499999761581421,0.11999999731779099,0.019999999552965164,3103,Racing,F-Zero GX,GC,Nintendo
2005,0.3199999928474426,0.25,0.6499999761581421,0,0.07999999821186066,3104,Platform,Disney's Chicken Little,PS2,Disney Interactive Studios
2008,0.28999999165534973,0.2199999988079071,0.6499999761581421,0,0.14000000059604645,3105,Platform,Wall-E,PSP,THQ
2004,0.25,0.09000000357627869,0.6499999761581421,0.30000001192092896,0.009999999776482582,3106,Platform,Yoshi Topsy-Turvy,GBA,Nintendo
2009,0.3100000023841858,0.2800000011920929,0.6499999761581421,0,0.07000000029802322,3107,Action,Up,DS,THQ
2002,0.3199999928474426,0.25,0.6499999761581421,0,0.07999999821186066,3108,Racing,Monster Jam: Maximum Destruction,PS2,Ubisoft
2009,0.5600000023841858,0.03999999910593033,0.6499999761581421,0,0.05000000074505806,3109,Action,Real Heroes: Firefighter,Wii,Rondomedia
2005,0.4699999988079071,0.17000000178813934,0.6499999761581421,0,0.009999999776482582,3110,Misc,Cartoon Network Block Party / Cartoon Network Speedway Double Pack,GBA,THQ
1999,0.019999999552965164,0.009999999776482582,0.6499999761581421,0.5799999833106995,0.03999999910593033,3111,Role-Playing,World of Dragon Warrior - Torneko: The Last Hope,PS,Enix Corporation
2009,0.44999998807907104,0.14000000059604645,0.6499999761581421,0,0.05999999865889549,3112,Puzzle,Drawn to Life: The Next Chapter,DS,THQ
2014,0.5799999833106995,0,0.6499999761581421,0,0.07000000029802322,3113,Sports,MLB 14: The Show,PS4,Sony Computer Entertainment America
2009,0.38999998569488525,0.20000000298023224,0.6499999761581421,0,0.05999999865889549,3114,Sports,Tiger Woods PGA Tour 10,X360,Electronic Arts
2003,0.4699999988079071,0.17000000178813934,0.6499999761581421,0,0.009999999776482582,3115,Strategy,Advance Wars 2: Black Hole Rising,GBA,Nintendo
2008,0.3100000023841858,0.029999999329447746,0.6499999761581421,0.27000001072883606,0.029999999329447746,3116,Role-Playing,Fire Emblem: Shadow Dragon,DS,Nintendo
1998,0.36000001430511475,0.25,0.6499999761581421,0,0.03999999910593033,3117,Shooter,Centipede,PS,Atari
2003,0.1899999976158142,0.15000000596046448,0.6499999761581421,0.25999999046325684,0.05000000074505806,3118,Role-Playing,Drakengard,PS2,Square Enix
2007,0,0.5,0.6499999761581421,0,0.15000000596046448,3119,Misc,SingStar Pop Hits,PS2,Sony Computer Entertainment
1987,0.6000000238418579,0.03999999910593033,0.6499999761581421,0,0.009999999776482582,3120,Action,Kung-Fu Master,2600,Activision
2005,0.3199999928474426,0.25,0.6499999761581421,0,0.07999999821186066,3121,Role-Playing,Champions: Return to Arms,PS2,Sony Online Entertainment
2005,0.5400000214576721,0.019999999552965164,0.6499999761581421,0,0.09000000357627869,3122,Action,Harry Potter and the Goblet of Fire,PS2,Electronic Arts
2007,0,0.05000000074505806,0.6499999761581421,0,0.6000000238418579,3123,Misc,SingStar R&B,PS2,Sony Computer Entertainment
2000,0.36000001430511475,0.23999999463558197,0.6499999761581421,0,0.03999999910593033,3124,Adventure,Mary-Kate and Ashley: Magical Mystery Mall,PS,Acclaim Entertainment
2007,0.3499999940395355,0.18000000715255737,0.6499999761581421,0,0.11999999731779099,3125,Racing,MX vs. ATV Untamed,PSP,THQ
2010,0.5,0.10999999940395355,0.6499999761581421,0,0.05000000074505806,3126,Misc,Disney Sing It: Party Hits,Wii,Disney Interactive Studios
2012,0.23000000417232513,0.15000000596046448,0.6499999761581421,0.20000000298023224,0.07000000029802322,3127,Fighting,Dead or Alive 5,PS3,Tecmo Koei
2007,0.20000000298023224,0.14000000059604645,0.6499999761581421,0.2199999988079071,0.09000000357627869,3128,Role-Playing,Star Ocean: First Departure,PSP,Square Enix
2002,0,0,0.6499999761581421,0.6499999761581421,0,3129,Strategy,Super Robot Taisen Impact,PS2,Banpresto
2014,0.25999999046325684,0.23000000417232513,0.6499999761581421,0.05000000074505806,0.10000000149011612,3130,Role-Playing,Dragon Age: Inquisition,PS3,Electronic Arts
2011,0.38999998569488525,0.20000000298023224,0.6499999761581421,0,0.05999999865889549,3131,Misc,The Black Eyed Peas Experience,Wii,Ubisoft
2008,0,0,0.6499999761581421,0.6499999761581421,0,3132,Misc,Meccha! Taiko no Tatsujin Master DS: 7-tsu no Shima no Daibouken,DS,Namco Bandai Games
2010,0.17000000178813934,0.03999999910593033,0.6499999761581421,0.4000000059604645,0.029999999329447746,3133,Action,Sengoku Basara: Samurai Heroes,PS3,Capcom
2013,0.17000000178813934,0.38999998569488525,0.6399999856948853,0,0.09000000357627869,3134,Shooter,Crysis 3,PC,Electronic Arts
2007,0.6000000238418579,0,0.6399999856948853,0,0.05000000074505806,3135,Simulation,Paws & Claws: Pet Vet,DS,THQ
2009,0.12999999523162842,0.07000000029802322,0.6399999856948853,0,0.4399999976158142,3136,Action,Harry Potter and the Half-Blood Prince,PS2,Electronic Arts
2004,0.46000000834465027,0.17000000178813934,0.6399999856948853,0,0.009999999776482582,3137,Platform,Crash Bandicoot Purple: Ripto's Rampage,GBA,Vivendi Games
2014,0.3499999940395355,0.23999999463558197,0.6399999856948853,0,0.05000000074505806,3138,Role-Playing,Diablo III,XOne,Activision
2004,0.3199999928474426,0.25,0.6399999856948853,0,0.07999999821186066,3139,Platform,Spyro: A Hero's Tail,PS2,Vivendi Games
2007,0.25,0.25,0.6399999856948853,0,0.15000000596046448,3140,Action,Crash of the Titans,PSP,Vivendi Games
2013,0.20000000298023224,0.3100000023841858,0.6399999856948853,0,0.12999999523162842,3141,Shooter,Aliens: Colonial Marines,PS3,Sega
2004,0.3199999928474426,0.25,0.6399999856948853,0,0.07999999821186066,3142,Platform,Crash: Twinsanity,PS2,Vivendi Games
,0.1599999964237213,0.3499999940395355,0.6399999856948853,0.009999999776482582,0.11999999731779099,3143,Racing,Test Drive Unlimited 2,PS3,Atari
2003,0.4699999988079071,0.15000000596046448,0.6399999856948853,0,0.019999999552965164,3144,Shooter,Max Payne 2: The Fall of Max Payne,XB,Take-Two Interactive
2010,0.49000000953674316,0.09000000357627869,0.6399999856948853,0.009999999776482582,0.05000000074505806,3145,Fighting,Dragon Ball: Raging Blast 2,X360,Namco Bandai Games
2004,0.5400000214576721,0.019999999552965164,0.6399999856948853,0,0.09000000357627869,3146,Shooter,GoldenEye: Rogue Agent,PS2,Electronic Arts
2016,0.5400000214576721,0.03999999910593033,0.6399999856948853,0,0.07000000029802322,3147,Sports,NBA 2K17,XOne,Take-Two Interactive
2008,0.3100000023841858,0.17000000178813934,0.6399999856948853,0.07000000029802322,0.09000000357627869,3148,Shooter,Lost Planet: Extreme Condition,PS3,Capcom
2012,0.36000001430511475,0.23000000417232513,0.6399999856948853,0,0.05000000074505806,3149,Strategy,XCOM: Enemy Unknown,X360,Take-Two Interactive
2011,0.23000000417232513,0.3499999940395355,0.6399999856948853,0,0.05999999865889549,3150,Platform,Rayman 3D,3DS,Ubisoft
2016,0.25,0.28999999165534973,0.6399999856948853,0,0.10000000149011612,3151,Action,LEGO Marvel's Avengers,PS4,Warner Bros. Interactive Entertainment
2004,0.4300000071525574,0.1899999976158142,0.6399999856948853,0,0.019999999552965164,3152,Shooter,James Bond 007: Everything or Nothing,XB,Electronic Arts
2003,0.3100000023841858,0.23999999463558197,0.6399999856948853,0,0.07999999821186066,3153,Platform,X2: Wolverine's Revenge,PS2,Activision
2007,0.25,0.3199999928474426,0.6399999856948853,0,0.07000000029802322,3154,Racing,Stuntman: Ignition,X360,THQ
2005,0.5699999928474426,0.03999999910593033,0.6399999856948853,0,0.029999999329447746,3155,Sports,NBA Live 06,XB,Electronic Arts
2011,0.23000000417232513,0.33000001311302185,0.6399999856948853,0,0.09000000357627869,3156,Action,Dragon Age II,PC,Electronic Arts
2006,0.550000011920929,0.03999999910593033,0.6399999856948853,0,0.05000000074505806,3157,Action,LEGO Star Wars II: The Original Trilogy,X360,LucasArts
1999,0.47999998927116394,0.15000000596046448,0.6399999856948853,0,0.009999999776482582,3158,Shooter,Tom Clancy's Rainbow Six,N64,Red Storm Entertainment
1999,0.4399999976158142,0.10000000149011612,0.6399999856948853,0.03999999910593033,0.05000000074505806,3159,Platform,Castlevania,N64,Konami Digital Entertainment
1999,0.4000000059604645,0.2199999988079071,0.6399999856948853,0,0.019999999552965164,3160,Platform,Rayman 2: The Great Escape,N64,Ubisoft
2004,0.46000000834465027,0.17000000178813934,0.6399999856948853,0,0.009999999776482582,3161,Misc,Nicktoons Collection: Game Boy Advance Video Volume 1,GBA,
2009,0.3700000047683716,0.20999999344348907,0.6399999856948853,0,0.05999999865889549,3162,Action,The Lord of the Rings: Conquest,X360,Electronic Arts
2002,0.28999999165534973,0.33000001311302185,0.6399999856948853,0,0.009999999776482582,3163,Shooter,TimeSplitters 2,XB,Eidos Interactive
2006,0.15000000596046448,0.11999999731779099,0.6399999856948853,0.3400000035762787,0.03999999910593033,3164,Action,Onimusha: Dawn of Dreams,PS2,Capcom
2010,0.17000000178813934,0.20000000298023224,0.6399999856948853,0.20000000298023224,0.07000000029802322,3165,Role-Playing,NieR,PS3,Square Enix
2009,0.4099999964237213,0.17000000178813934,0.6399999856948853,0,0.05999999865889549,3166,Platform,The Princess and the Frog,DS,Disney Interactive Studios
2007,0.07000000029802322,0.4300000071525574,0.6399999856948853,0,0.14000000059604645,3167,Racing,Sega Rally Revo,PS3,Sega
2004,0.46000000834465027,0.17000000178813934,0.6399999856948853,0,0.009999999776482582,3168,Misc,SpongeBob SquarePants: Game Boy Advance Video Volume 1,GBA,
2012,0.25999999046325684,0.20000000298023224,0.6399999856948853,0.09000000357627869,0.10000000149011612,3169,Action,Gravity Rush,PSV,Sony Computer Entertainment
2002,0.46000000834465027,0.17000000178813934,0.6399999856948853,0,0.009999999776482582,3170,Misc,Konami Collector's Series: Arcade Advanced,GBA,Konami Digital Entertainment
2010,0.23000000417232513,0.09000000357627869,0.6399999856948853,0.27000001072883606,0.05000000074505806,3171,Role-Playing,White Knight Chronicles II,PS3,Sony Computer Entertainment
2009,0.25,0.2800000011920929,0.6399999856948853,0,0.10999999940395355,3172,Shooter,Wolfenstein,PS3,Activision
2005,0.3100000023841858,0.23999999463558197,0.6399999856948853,0,0.07999999821186066,3173,Misc,Jampack Volume 13 (RP-T),PS2,Sony Computer Entertainment
2015,0.2199999988079071,0.3199999928474426,0.6399999856948853,0,0.10000000149011612,3174,Action,LEGO Dimensions,PS4,Warner Bros. Interactive Entertainment
2010,0.07000000029802322,0.41999998688697815,0.6399999856948853,0,0.14000000059604645,3175,Misc,Start the Party!,PS3,Sony Computer Entertainment
1998,0.5899999737739563,0.03999999910593033,0.6399999856948853,0,0.009999999776482582,3176,Racing,Cruis'n World,N64,Nintendo
2000,0.6000000238418579,0.029999999329447746,0.6399999856948853,0,0.009999999776482582,3177,Sports,Madden NFL 2001,N64,Electronic Arts
2007,0.5600000023841858,0.019999999552965164,0.6399999856948853,0.009999999776482582,0.05000000074505806,3178,Sports,NBA Live 08,PS3,Electronic Arts
2013,0.46000000834465027,0.11999999731779099,0.6399999856948853,0,0.05000000074505806,3179,Shooter,The Walking Dead: Survival Instinct,X360,Activision
2007,0.20000000298023224,0.25999999046325684,0.6399999856948853,0.10999999940395355,0.05999999865889549,3180,Racing,Donkey Kong Barrel Blast,Wii,Nintendo
2008,0.44999998807907104,0.10000000149011612,0.6399999856948853,0.03999999910593033,0.05000000074505806,3181,Action,Okami,Wii,Capcom
2004,0.3100000023841858,0.23999999463558197,0.6399999856948853,0,0.07999999821186066,3182,Platform,Lemony Snicket's A Series of Unfortunate Events,PS2,Activision
2014,0.20000000298023224,0.33000001311302185,0.6399999856948853,0.009999999776482582,0.10000000149011612,3183,Action,Middle-Earth: Shadow of Mordor,PS3,Warner Bros. Interactive Entertainment
2009,0.5899999737739563,0,0.6399999856948853,0,0.03999999910593033,3184,Misc,Family Feud: 2010 Edition,Wii,Ubisoft
2010,0.36000001430511475,0.20999999344348907,0.6299999952316284,0.009999999776482582,0.05999999865889549,3185,Shooter,Red Steel 2,Wii,Ubisoft
2005,0.5299999713897705,0.019999999552965164,0.6299999952316284,0,0.09000000357627869,3186,Role-Playing,X-Men Legends II: Rise of Apocalypse,PS2,Activision
1997,0.3499999940395355,0.23999999463558197,0.6299999952316284,0,0.03999999910593033,3187,Action,Nightmare Creatures,PS,Sony Computer Entertainment
2009,0.07999999821186066,0.11999999731779099,0.6299999952316284,0,0.4399999976158142,3188,Misc,SingStar Queen,PS2,Sony Computer Entertainment
2014,0.4099999964237213,0.1599999964237213,0.6299999952316284,0,0.05999999865889549,3189,Misc,Just Dance 2015,X360,Ubisoft
2013,0.009999999776482582,0.44999998807907104,0.6299999952316284,0.029999999329447746,0.15000000596046448,3190,Racing,F1 2013,PS3,Codemasters
2007,0.2199999988079071,0.3400000035762787,0.6299999952316284,0,0.07000000029802322,3191,Racing,Juiced 2: Hot Import Nights,X360,THQ
2001,0.4099999964237213,0.1899999976158142,0.6299999952316284,0,0.029999999329447746,3192,Sports,Tony Hawk's Pro Skater 2x,XB,Activision
1999,0.3499999940395355,0.23999999463558197,0.6299999952316284,0,0.03999999910593033,3193,Strategy,Sim Theme Park,PS,Electronic Arts
2002,0.20000000298023224,0.4000000059604645,0.6299999952316284,0,0.03999999910593033,3194,Sports,FIFA Soccer 2003,XB,Electronic Arts
2009,0.4300000071525574,0.14000000059604645,0.6299999952316284,0,0.05999999865889549,3195,Action,Ghostbusters: The Video Game,X360,Atari
,0,0,0.6299999952316284,0.6299999952316284,0,3196,Role-Playing,Monster Hunter 2,PS2,Capcom
2005,0.5299999713897705,0.019999999552965164,0.6299999952316284,0,0.09000000357627869,3197,Racing,NASCAR 06: Total Team Control,PS2,Electronic Arts
2006,0.30000001192092896,0.23000000417232513,0.6299999952316284,0.009999999776482582,0.10000000149011612,3198,Sports,Tony Hawk's Project 8,PS3,Activision
2004,0.44999998807907104,0.17000000178813934,0.6299999952316284,0,0.009999999776482582,3199,Simulation,Dogz,GBA,Ubisoft
2011,0.30000001192092896,0.23000000417232513,0.6299999952316284,0,0.09000000357627869,3200,Action,Disney Universe,PS3,Disney Interactive Studios
2009,0.2800000011920929,0.23999999463558197,0.6299999952316284,0,0.10000000149011612,3201,Misc,Guitar Hero: Metallica,PS3,Activision
2008,0.46000000834465027,0.09000000357627869,0.6299999952316284,0,0.09000000357627869,3202,Action,Iron Man,PSP,Sega
2012,0,0,0.6299999952316284,0.6299999952316284,0,3203,Misc,Taiko no Tatsujin: Chibi Dragon to Fushigi na Orb,3DS,Namco Bandai Games
2009,0.20999999344348907,0.3499999940395355,0.6299999952316284,0,0.07000000029802322,3204,Action,Harry Potter and the Half-Blood Prince,DS,Electronic Arts
1998,0.49000000953674316,0.12999999523162842,0.6299999952316284,0,0.009999999776482582,3205,Platform,A Bug's Life,N64,Activision
1991,0.3199999928474426,0.05000000074505806,0.6299999952316284,0.25,0.009999999776482582,3206,Platform,Super Castlevania IV,SNES,Konami Digital Entertainment
2010,0.49000000953674316,0.09000000357627869,0.6299999952316284,0,0.03999999910593033,3207,Misc,DJ Hero 2,Wii,Activision
2012,0.3799999952316284,0.20000000298023224,0.6299999952316284,0,0.05000000074505806,3208,Action,Angry Birds Trilogy,3DS,Activision
2008,0.3799999952316284,0.1899999976158142,0.6299999952316284,0,0.05999999865889549,3209,Action,Condemned 2: Bloodshot,X360,Sega
2007,0.5799999833106995,0,0.6299999952316284,0,0.05000000074505806,3210,Sports,Cabela's Big Game Hunter (2008),Wii,Activision
2003,0,0,0.6299999952316284,0.6299999952316284,0,3211,Fighting,Mobile Suit Z Gundam: AEUG vs. Titans,PS2,Namco Bandai Games
2011,0.33000001311302185,0.20999999344348907,0.6299999952316284,0,0.09000000357627869,3212,Misc,Just Dance 3,PS3,Ubisoft
2010,0.5400000214576721,0.05000000074505806,0.6299999952316284,0,0.03999999910593033,3213,Shooter,Call of Duty: Black Ops,DS,Activision
2015,0.23000000417232513,0.28999999165534973,0.6299999952316284,0.009999999776482582,0.10000000149011612,3214,Action,God of War III,PS4,Sony Computer Entertainment
2002,0.11999999731779099,0.09000000357627869,0.6299999952316284,0.3799999952316284,0.029999999329447746,3215,Platform,Ape Escape 2,PS2,Sony Computer Entertainment
2009,0.4300000071525574,0.05000000074505806,0.6299999952316284,0,0.14000000059604645,3216,Shooter,Metroid Prime: Trilogy,Wii,Nintendo
1982,0.5799999833106995,0.03999999910593033,0.6299999952316284,0,0.009999999776482582,3217,Action,X-Man,2600,Universal Gamex
2009,0.3400000035762787,0.23000000417232513,0.6299999952316284,0,0.05999999865889549,3218,Shooter,"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",X360,Activision
,0.4399999976158142,0.12999999523162842,0.6299999952316284,0,0.05999999865889549,3219,Strategy,Advance Wars: Days of Ruin,DS,Nintendo
2011,0.4000000059604645,0.23000000417232513,0.6299999952316284,0,0,3220,Simulation,The Sims 3: Generations,PC,Electronic Arts
2014,0.23999999463558197,0.3400000035762787,0.6299999952316284,0,0.05000000074505806,3221,Racing,The Crew,XOne,Ubisoft
2009,0.3100000023841858,0.25,0.6299999952316284,0,0.05999999865889549,3222,Strategy,Battle of Giants: Dragons,DS,Ubisoft
2016,0,0,0.6299999952316284,0.6299999952316284,0,3223,Role-Playing,Dragon Quest Monsters Joker 3,3DS,Square Enix
2012,0.20000000298023224,0.3700000047683716,0.6299999952316284,0,0.05999999865889549,3224,Racing,Sonic & All-Stars Racing Transformed,X360,Sega
2007,0.2199999988079071,0.20000000298023224,0.6299999952316284,0.1599999964237213,0.05000000074505806,3225,Role-Playing,Shin Megami Tensei: Persona 3 FES,PS2,Tecmo Koei
2001,0.3100000023841858,0.23999999463558197,0.6299999952316284,0,0.07999999821186066,3226,Sports,FIFA Soccer 2002,PS2,Electronic Arts
2009,0.18000000715255737,0.05999999865889549,0.6299999952316284,0.3400000035762787,0.03999999910593033,3227,Role-Playing,Shin Megami Tensei: Persona 3 Portable,PSP,Ghostlight
